bit,pearson_corr,abs_corr
121,0.10050378152592122,0.10050378152592122
1036,0.10050378152592122,0.10050378152592122
1235,0.10050378152592122,0.10050378152592122
117,0.10050378152592122,0.10050378152592122
501,0.10050378152592122,0.10050378152592122
1215,0.10050378152592122,0.10050378152592122
1672,0.10050378152592122,0.10050378152592122
270,0.10050378152592122,0.10050378152592122
1869,0.10050378152592122,0.10050378152592122
1766,0.10050378152592122,0.10050378152592122
1121,0.10050378152592122,0.10050378152592122
1327,0.10050378152592122,0.10050378152592122
212,0.10050378152592122,0.10050378152592122
1794,0.10050378152592122,0.10050378152592122
1197,0.10050378152592122,0.10050378152592122
263,0.10050378152592122,0.10050378152592122
1119,0.10050378152592122,0.10050378152592122
845,0.10050378152592122,0.10050378152592122
1008,0.10050378152592122,0.10050378152592122
1799,0.10050378152592122,0.10050378152592122
1049,0.10050378152592122,0.10050378152592122
1282,0.10050378152592122,0.10050378152592122
1864,0.10050378152592122,0.10050378152592122
1520,0.10050378152592122,0.10050378152592122
541,0.10050378152592122,0.10050378152592122
1671,0.10050378152592122,0.10050378152592122
401,0.10050378152592122,0.10050378152592122
993,0.10050378152592122,0.10050378152592122
866,0.10050378152592122,0.10050378152592122
1814,0.10050378152592122,0.10050378152592122
388,0.10050378152592122,0.10050378152592122
1992,0.10050378152592122,0.10050378152592122
1290,0.10050378152592122,0.10050378152592122
1513,0.10050378152592122,0.10050378152592122
1025,0.10050378152592122,0.10050378152592122
398,0.10050378152592122,0.10050378152592122
1610,0.10050378152592122,0.10050378152592122
1787,0.10050378152592122,0.10050378152592122
1788,0.10050378152592122,0.10050378152592122
1009,0.10050378152592122,0.10050378152592122
1205,0.10050378152592122,0.10050378152592122
903,0.10050378152592121,0.10050378152592121
1248,0.10050378152592121,0.10050378152592121
2021,0.10050378152592121,0.10050378152592121
1030,0.10050378152592121,0.10050378152592121
1217,0.10050378152592121,0.10050378152592121
1140,0.10050378152592121,0.10050378152592121
583,0.10050378152592121,0.10050378152592121
1021,0.10050378152592121,0.10050378152592121
564,0.10050378152592121,0.10050378152592121
374,0.10050378152592121,0.10050378152592121
462,0.10050378152592121,0.10050378152592121
171,0.10050378152592121,0.10050378152592121
1544,0.10050378152592121,0.10050378152592121
1594,0.10050378152592121,0.10050378152592121
1509,0.10050378152592121,0.10050378152592121
51,0.10050378152592121,0.10050378152592121
1649,0.10050378152592121,0.10050378152592121
1945,0.10050378152592121,0.10050378152592121
611,0.10050378152592121,0.10050378152592121
925,0.10050378152592121,0.10050378152592121
2012,0.10050378152592121,0.10050378152592121
607,0.10050378152592121,0.10050378152592121
1593,0.10050378152592121,0.10050378152592121
1639,0.10050378152592121,0.10050378152592121
422,0.10050378152592121,0.10050378152592121
618,0.10050378152592121,0.10050378152592121
101,0.10050378152592121,0.10050378152592121
1506,0.10050378152592121,0.10050378152592121
1820,0.10050378152592121,0.10050378152592121
1063,0.10050378152592121,0.10050378152592121
660,0.10050378152592121,0.10050378152592121
1613,0.10050378152592121,0.10050378152592121
2042,0.10050378152592121,0.10050378152592121
493,0.10050378152592121,0.10050378152592121
1552,0.10050378152592121,0.10050378152592121
1575,0.10050378152592121,0.10050378152592121
1655,0.10050378152592121,0.10050378152592121
1907,0.10050378152592121,0.10050378152592121
861,0.10050378152592121,0.10050378152592121
1288,0.10050378152592121,0.10050378152592121
1504,0.10050378152592121,0.10050378152592121
1694,0.10050378152592121,0.10050378152592121
1303,0.10050378152592121,0.10050378152592121
1285,0.10050378152592121,0.10050378152592121
293,0.10050378152592121,0.10050378152592121
478,0.10050378152592121,0.10050378152592121
837,0.10050378152592121,0.10050378152592121
842,0.10050378152592121,0.10050378152592121
194,0.10050378152592121,0.10050378152592121
1272,0.10050378152592121,0.10050378152592121
1679,0.1005037815259212,0.1005037815259212
409,0.1005037815259212,0.1005037815259212
382,0.1005037815259212,0.1005037815259212
1999,0.1005037815259212,0.1005037815259212
1947,0.1005037815259212,0.1005037815259212
888,0.1005037815259212,0.1005037815259212
1322,0.1005037815259212,0.1005037815259212
71,0.1005037815259212,0.1005037815259212
1252,0.1005037815259212,0.1005037815259212
1565,0.1005037815259212,0.1005037815259212
1254,0.1005037815259212,0.1005037815259212
1116,0.1005037815259212,0.1005037815259212
213,0.1005037815259212,0.1005037815259212
836,0.1005037815259212,0.1005037815259212
1675,0.1005037815259212,0.1005037815259212
1351,0.1005037815259212,0.1005037815259212
218,0.1005037815259212,0.1005037815259212
209,0.1005037815259212,0.1005037815259212
385,0.1005037815259212,0.1005037815259212
405,0.1005037815259212,0.1005037815259212
1560,0.1005037815259212,0.1005037815259212
372,0.1005037815259212,0.1005037815259212
1326,0.1005037815259212,0.1005037815259212
1347,0.1005037815259212,0.1005037815259212
833,0.1005037815259212,0.1005037815259212
860,0.1005037815259212,0.1005037815259212
776,0.1005037815259212,0.1005037815259212
1624,0.1005037815259212,0.1005037815259212
686,0.1005037815259212,0.1005037815259212
149,0.1005037815259212,0.1005037815259212
1696,0.1005037815259212,0.1005037815259212
973,0.1005037815259212,0.1005037815259212
503,0.1005037815259212,0.1005037815259212
23,0.1005037815259212,0.1005037815259212
1744,0.1005037815259212,0.1005037815259212
1611,0.1005037815259212,0.1005037815259212
299,0.1005037815259212,0.1005037815259212
1747,0.1005037815259212,0.1005037815259212
647,0.1005037815259212,0.1005037815259212
997,0.1005037815259212,0.1005037815259212
643,0.1005037815259212,0.1005037815259212
1267,0.1005037815259212,0.1005037815259212
1398,0.1005037815259212,0.1005037815259212
1224,0.1005037815259212,0.1005037815259212
1757,0.1005037815259212,0.1005037815259212
531,0.1005037815259212,0.1005037815259212
533,0.1005037815259212,0.1005037815259212
1798,0.1005037815259212,0.1005037815259212
619,0.1005037815259212,0.1005037815259212
1761,0.1005037815259212,0.1005037815259212
1221,0.1005037815259212,0.1005037815259212
606,0.1005037815259212,0.1005037815259212
553,0.1005037815259212,0.1005037815259212
284,0.1005037815259212,0.1005037815259212
590,0.1005037815259212,0.1005037815259212
281,0.1005037815259212,0.1005037815259212
1586,0.1005037815259212,0.1005037815259212
490,0.1005037815259212,0.1005037815259212
1734,0.1005037815259212,0.1005037815259212
473,0.1005037815259212,0.1005037815259212
1832,0.1005037815259212,0.1005037815259212
744,0.1005037815259212,0.1005037815259212
44,0.1005037815259212,0.1005037815259212
77,0.1005037815259212,0.1005037815259212
751,0.1005037815259212,0.1005037815259212
1632,0.1005037815259212,0.1005037815259212
727,0.1005037815259212,0.1005037815259212
1833,0.1005037815259212,0.1005037815259212
1090,0.1005037815259212,0.1005037815259212
453,0.1005037815259212,0.1005037815259212
1721,0.1005037815259212,0.1005037815259212
172,0.1005037815259212,0.1005037815259212
1933,0.1005037815259212,0.1005037815259212
330,0.1005037815259212,0.1005037815259212
50,0.1005037815259212,0.1005037815259212
1079,0.1005037815259212,0.1005037815259212
1840,0.1005037815259212,0.1005037815259212
767,0.1005037815259212,0.1005037815259212
1459,0.1005037815259212,0.1005037815259212
1917,0.10002000600200046,0.10002000600200046
1236,0.09999999999999998,0.09999999999999998
1951,0.09999999999999991,0.09999999999999991
561,0.09588041581508897,0.09588041581508897
1803,0.09588041581508891,0.09588041581508891
1385,-0.089205155017508,0.089205155017508
1722,0.08920515501750795,0.08920515501750795
1349,-0.0892051550175079,0.0892051550175079
650,0.08908708063747507,0.08908708063747507
1480,0.0844400661841499,0.0844400661841499
843,-0.08421519210665206,0.08421519210665206
715,-0.08421519210665206,0.08421519210665206
1638,-0.08421519210665199,0.08421519210665199
1669,0.08421519210665192,0.08421519210665192
813,0.0842151921066519,0.0842151921066519
1136,0.0842151921066519,0.0842151921066519
179,0.0842151921066519,0.0842151921066519
604,0.08421519210665189,0.08421519210665189
275,0.08421519210665189,0.08421519210665189
203,0.08421519210665188,0.08421519210665188
255,0.08421519210665188,0.08421519210665188
699,0.08421519210665185,0.08421519210665185
114,0.08401680504168063,0.08401680504168063
1171,0.08401680504168056,0.08401680504168056
13,0.08401680504168049,0.08401680504168049
1573,0.07986523020975031,0.07986523020975031
1453,-0.07372097807744857,0.07372097807744857
14,0.07372097807744846,0.07372097807744846
841,-0.07128726847826392,0.07128726847826392
718,0.06928203230275509,0.06928203230275509
1034,0.06666666666666667,0.06666666666666667
736,0.06666666666666664,0.06666666666666664
1245,0.06666666666666662,0.06666666666666662
314,0.06486581250966159,0.06486581250966159
1980,-0.061545745489666466,0.061545745489666466
781,-0.06154574548966639,0.06154574548966639
1162,-0.061545745489666376,0.061545745489666376
1946,-0.058621038176055025,0.058621038176055025
1985,-0.05862103817605501,0.05862103817605501
1200,0.05862103817605501,0.05862103817605501
1663,-0.058621038176055004,0.058621038176055004
1996,-0.058621038176055004,0.058621038176055004
25,-0.058621038176055004,0.058621038176055004
2033,-0.058621038176055004,0.058621038176055004
1555,-0.058621038176055,0.058621038176055
1905,-0.058621038176055,0.058621038176055
137,-0.058621038176055,0.058621038176055
750,-0.058621038176055,0.058621038176055
719,-0.058621038176055,0.058621038176055
1518,-0.058621038176055,0.058621038176055
484,-0.058621038176055,0.058621038176055
1507,-0.05862103817605499,0.05862103817605499
637,-0.05862103817605499,0.05862103817605499
1439,-0.05862103817605499,0.05862103817605499
1607,-0.058621038176054976,0.058621038176054976
1403,-0.058621038176054976,0.058621038176054976
476,-0.058621038176054976,0.058621038176054976
816,-0.058621038176054976,0.058621038176054976
943,-0.058621038176054976,0.058621038176054976
323,-0.058621038176054976,0.058621038176054976
1250,-0.058621038176054976,0.058621038176054976
1712,-0.05862103817605497,0.05862103817605497
1745,-0.05862103817605497,0.05862103817605497
955,0.05862103817605496,0.05862103817605496
291,0.058621038176054956,0.058621038176054956
654,-0.058621038176054956,0.058621038176054956
1795,0.058621038176054956,0.058621038176054956
74,-0.058621038176054956,0.058621038176054956
8,-0.058621038176054956,0.058621038176054956
1157,-0.058621038176054956,0.058621038176054956
1313,-0.05862103817605495,0.05862103817605495
806,0.05862103817605495,0.05862103817605495
1133,-0.05862103817605494,0.05862103817605494
214,0.058621038176054935,0.058621038176054935
1260,-0.058621038176054935,0.058621038176054935
1013,0.058621038176054935,0.058621038176054935
908,0.058621038176054935,0.058621038176054935
97,-0.058621038176054935,0.058621038176054935
1991,0.05862103817605493,0.05862103817605493
1296,0.05862103817605493,0.05862103817605493
472,-0.05862103817605493,0.05862103817605493
859,0.05862103817605493,0.05862103817605493
948,0.05862103817605493,0.05862103817605493
433,-0.05862103817605493,0.05862103817605493
672,-0.05862103817605492,0.05862103817605492
644,0.05862103817605492,0.05862103817605492
1588,0.05862103817605492,0.05862103817605492
1937,0.05862103817605492,0.05862103817605492
364,0.05862103817605492,0.05862103817605492
1437,0.058621038176054914,0.058621038176054914
1708,0.058621038176054914,0.058621038176054914
890,0.058621038176054914,0.058621038176054914
598,0.058621038176054914,0.058621038176054914
1387,0.058621038176054914,0.058621038176054914
588,0.05862103817605491,0.05862103817605491
1642,0.05862103817605491,0.05862103817605491
1920,0.05862103817605491,0.05862103817605491
2009,-0.05862103817605491,0.05862103817605491
652,-0.05862103817605491,0.05862103817605491
959,0.0586210381760549,0.0586210381760549
1989,-0.0586210381760549,0.0586210381760549
687,-0.0586210381760549,0.0586210381760549
913,0.0586210381760549,0.0586210381760549
1612,-0.05862103817605489,0.05862103817605489
90,0.05862103817605489,0.05862103817605489
1825,0.05862103817605488,0.05862103817605488
428,0.05862103817605488,0.05862103817605488
1693,0.05862103817605488,0.05862103817605488
1653,-0.05862103817605488,0.05862103817605488
1451,0.05862103817605488,0.05862103817605488
1964,0.05862103817605488,0.05862103817605488
759,-0.05862103817605487,0.05862103817605487
60,-0.05862103817605487,0.05862103817605487
573,-0.05862103817605487,0.05862103817605487
552,-0.05862103817605487,0.05862103817605487
1195,0.05862103817605487,0.05862103817605487
1065,-0.05862103817605487,0.05862103817605487
1460,-0.05862103817605487,0.05862103817605487
2016,-0.05862103817605487,0.05862103817605487
36,0.058621038176054865,0.058621038176054865
897,-0.05862103817605486,0.05862103817605486
703,0.05862103817605486,0.05862103817605486
1087,0.05862103817605486,0.05862103817605486
1517,0.05862103817605486,0.05862103817605486
79,0.05862103817605484,0.05862103817605484
1536,-0.05000000000000021,0.05000000000000021
1261,0.05000000000000004,0.05000000000000004
1808,0.04999999999999993,0.04999999999999993
1452,-0.04828045495852665,0.04828045495852665
1665,-0.04588314677411245,0.04588314677411245
1279,-0.04588314677411241,0.04588314677411241
328,-0.0458831467741124,0.0458831467741124
1597,-0.0458831467741124,0.0458831467741124
534,0.0458831467741124,0.0458831467741124
1998,-0.04588314677411239,0.04588314677411239
1122,-0.04588314677411239,0.04588314677411239
1422,-0.04588314677411239,0.04588314677411239
1984,-0.04588314677411239,0.04588314677411239
2,0.04588314677411238,0.04588314677411238
790,0.04588314677411238,0.04588314677411238
960,-0.04588314677411238,0.04588314677411238
878,-0.045883146774112364,0.045883146774112364
677,0.045883146774112364,0.045883146774112364
1631,0.04588314677411236,0.04588314677411236
716,0.04588314677411236,0.04588314677411236
728,0.04588314677411236,0.04588314677411236
961,-0.04588314677411235,0.04588314677411235
974,0.04588314677411234,0.04588314677411234
679,-0.04588314677411234,0.04588314677411234
1858,-0.04588314677411234,0.04588314677411234
1257,-0.04588314677411234,0.04588314677411234
798,0.04588314677411234,0.04588314677411234
366,0.045883146774112336,0.045883146774112336
1238,-0.045883146774112336,0.045883146774112336
1487,0.04588314677411233,0.04588314677411233
231,0.04588314677411233,0.04588314677411233
407,-0.04588314677411232,0.04588314677411232
216,0.045883146774112316,0.045883146774112316
753,-0.0458831467741123,0.0458831467741123
1963,-0.0458831467741123,0.0458831467741123
1570,0.045883146774112295,0.045883146774112295
983,0.045883146774112295,0.045883146774112295
343,-0.045883146774112295,0.045883146774112295
852,0.04588314677411228,0.04588314677411228
1827,0.04588314677411228,0.04588314677411228
1325,0.045596075258755316,0.045596075258755316
881,-0.0422200330920749,0.0422200330920749
807,0.0412042821715164,0.0412042821715164
406,0.039193090083481104,0.039193090083481104
